record_id,protocol,fold,role,split_group,source_group,waterbody_group,sample_date
107ad1aef25fe9dd,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_WI-R11,2012-05-21
3dd9dd4778365286,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KS-114,2012-05-22
33db6c88589b8aa2,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Veterans Lake,2012-05-22
2e8b911599f16ddb,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Ramer Lake,2012-05-22
379a5d7df2de8a3c,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Hungerford Lake,2012-05-21
086df144e577e8c3,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_PA-102,2012-09-05
c9a4d72f64aacdb0,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_WI-R08,2012-05-22
22f827645147ea05,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Emmit Wood Lake,2012-05-23
065a6a96d0cf47ff,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_OK-118,2012-05-23
879671f55e0e70cf,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_CA-172,2012-05-23
71fe62c8963f5461,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Kaibab Lake,2012-05-23
ec3ec1f90025df11,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Cannon Creek Lake,2012-05-24
bcf28001369bdc78,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KY-107,2012-05-23
62570fbca05cd693,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_NC-107,2012-05-23
9641ea062c57c43b,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_GA-101,2012-05-24
e07523d0de06a5c8,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_AL-101,2012-05-24
1a1cc8796e01ca4a,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lake Duncan,2012-05-23
1ccf0e693cb6f104,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Greenbo Lake,2012-05-25
48b282a8b1e0397c,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_OK-293,2012-05-29
73a54feb72755666,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Throttle Reservoir,2012-05-28
f65aaa7b86c81fa9,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_SC-104,2012-05-25
6eb0dd5071303279,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Upper Legion Lake,2012-05-27
ec55454286b8c33d,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Collums Mill Pond Dam,2012-05-26
d732415b5ae44129,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Bakers Lake,2012-05-28
0a903e8c391f4150,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Upper Charette Lake,2012-05-29
0d9215e885b27864,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Waneka Reservoir,2012-05-29
f27c2089909d0573,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Grass Lake,2012-05-30
5680229cd52dea88,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KY-104,2012-05-30
038c013fed609079,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KS-130,2012-05-30
2376194adb8c4a01,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_PA-108,2012-05-30
bc4b32100cc72eb7,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Nantahala Lake,2012-05-30
6f137d84f9f84206,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lake Isabel,2012-05-30
55b7b47bb98ca37e,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lake Oahe,2012-05-31
323d80aba328ae8b,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_NM-104,2012-06-01
eeba6c8a72143714,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KY-120,2012-05-31
0ff698fe4a1d9120,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Guist Creek Lake,2012-06-03
df02eab0ebe83811,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_TN-114,2012-05-31
3510b8b39a8f290d,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Elaine Lake,2012-05-30
c911bb508c70601d,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lake Windermere,2012-06-01
9bdac9b4e51020a0,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Tailings Pond Number Ten,2012-05-29
b5170be73e7babc8,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Pennyrile Lake,2012-06-01
aa2bf28efa39d573,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:South Pacolet River Reservoir Number One,2012-06-01
ddb85b5fa14626cb,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Atagahi Lake,2012-06-04
41c61c899a88ebf4,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_NC-101,2012-06-03
2624ca2116ed0973,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lake Tahoma,2012-06-02
33aa8ce122e86bea,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Roy Lake,2012-06-04
5e01bb120f62d3f6,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Adams Lake,2012-06-03
40f6051dfe2e5a4a,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Clear Creek Lake,2012-06-04
086f9216d8c01e14,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KY-114,2012-06-04
7f8e8845cdabd4a2,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Twin Lakes,2012-06-04
2488dc53f2421329,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Arkabutla Lake,2012-06-04
8096dd50e39b08d2,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_MS-106,2012-06-02
64deaf88ad3c64c9,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Rice Lake,2012-06-04
c9c7dd6e590ed5d0,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_SD-130,2012-06-05
0cf8c8353ece4298,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KS-109,2012-06-05
c5e00b77d8d4ea3d,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Bullhead Lake,2012-06-05
c93debda4e9e246e,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_VA-109,2012-06-05
ecf7592399dc5d2a,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Eureka Reservoir,2012-06-05
087cf9d3ca92347a,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KY-117,2012-06-05
07acfc5077305d87,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Sherwood Lake,2012-06-06
e6610866d9b29d97,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_VA-116,2012-06-06
95bc36c168310cf3,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_SD-166,2012-06-04
4918360212c38167,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_SC-103,2012-06-05
dd20cf7893004e1d,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_SD-104,2012-06-06
2d619cd83a4680d6,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_SD-122,2012-06-06
4ec1fd8a8739a3f5,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Forest Lake,2012-06-05
1f68e6274d6e6ee1,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Stansbury Lake,2012-06-06
a070616a7431de0c,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Stoughton Lake,2012-06-06
137999cf1565bb14,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KS-R02,2012-06-07
6dfd84664f9fb97d,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Teal Lake,2012-06-05
4833bf934fbf54bb,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Morse Lake,2012-06-07
89187b634982b8ec,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Greensboro Country Park Lake Five B,2012-06-06
7d739a0f72983726,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Terrapin Lake,2012-06-06
29b5dc8284a0e656,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:South Lake,2012-06-07
6f0712602ed42970,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Snail Lake,2012-06-07
42231d59016c52a2,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Cottonwood Lake,2012-06-07
c58a14bad4d51748,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_ND-118,2012-06-07
1b07f0bc4c521e6b,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_NM-150,2012-06-06
ab7dd4a392bd0178,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Willard Bay Reservoir,2012-06-07
ab07c517da941ed7,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:S Line Reservoir,2012-06-07
f09febb474ba7e0a,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Big Spring Reservoir,2012-06-06
093fa5d19a8e48b2,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Wyandotte County Lake,2012-06-08
e235ec5d2321d140,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Beeline Reservoir,2012-06-07
6707d0659be6f645,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Bowl Lake,2012-06-08
61e8046b2d7bdc08,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Mott Lake,2012-06-07
efc6a908c9839f60,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Ute Reservoir,2012-06-10
e63802988618eaba,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_MO-107,2012-06-07
f388b3dfdd4b352e,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Whoople Cat Lake,2012-06-11
459e6afaf1ea33eb,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KS-138,2012-06-11
bd01b6ef43b7f6f9,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Cushing Lake,2012-06-11
1b534331516a76b2,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Clear Lake,2012-06-11
b18a49d4aae112e2,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Starvation Reservoir,2012-06-11
b76a078fe9fa3324,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:North Twin Lake,2012-06-11
1fe846e98a426633,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_NM-160,2012-06-11
93f9624ea922d224,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:One Horse Gap Lake,2012-06-12
b6de0aa61c8eacbc,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Thornburg Lake,2012-06-09
98c923d4f9b5413d,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_MS-102,2012-06-10
0fbe42b67b39cc4e,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_MS-104,2012-06-08
2a3986b32bb196d4,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Raystown Lake,2012-06-12
40373806282e0f5d,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_ND-139,2012-06-12
73bddac4e6b12067,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Storm Lake,2012-06-12
9e7eabc094a58ae0,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Willow Creek Reservoir,2012-06-12
7c1e26d7480b1a89,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Rehfeldt Slough,2012-06-12
8659454736757ac8,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Burbank Lake,2012-06-12
c81359f88da6712f,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_ND-146,2012-06-12
8df990ff04bbfa89,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Flat Lake,2012-06-12
26804b443a37b423,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lake Jennie,2012-06-12
74e3204d50e2fcee,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Brindle Pond,2012-06-12
0a48bc155621b555,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_OK-101,2012-06-12
e17a54135828bf35,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_OK-291,2012-06-12
b6ef5df67a00d63a,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_UT-110,2012-06-12
4488ca813104f92b,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Spring Creek Lake,2012-06-12
40db3d329797a6b3,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_WV-102,2012-06-12
3aee3496cd858b4f,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Okemah Lake,2012-06-11
fdf40bd0da8346bf,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lake Henryetta,2012-06-11
6d8a31aaabcc62a5,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_CA-174,2012-06-11
ad388d8ba0e756ad,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Castle Lake,2012-06-12
4e2fefbe9fd5570e,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KS-R08,2012-06-13
e58f87a0a1508c69,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_ND-110,2012-06-13
71d50442b20ce754,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Talbott Reservoir,2012-06-13
96bbda2a09c33e2f,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Kingman County State Lake,2012-06-13
8201cd02e2984a6d,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Whoopie Cat Lake,2012-06-13
668339e71b47ee98,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lake Concordia,2012-06-12
4561ed649c3dfcef,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Cucumber Lake,2012-06-13
789afa433ca8d581,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Crouse Reservoir,2012-06-12
2766577b7f958356,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lake Champlain,2012-06-13
a0731f5ffba1d38c,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Wright Lake,2012-06-13
519408825ff7a343,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Cowley County State Lake,2012-06-14
44b49bc456403c32,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_GA-107,2012-06-13
4f2eff5df59cb666,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Fairfield Lake,2012-06-13
6988187651854c43,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_VA-114,2012-06-14
8230ccc67796a1c3,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_WV-106,2012-06-13
86450429b079f080,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Gravel Lake,2012-06-14
56f4b53494cefb81,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Rainbow Lake,2012-06-13
039efe4bb96ee86b,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_ND-163,2012-06-14
e28ef4f838d81581,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Highland Lake,2012-06-14
15aa4ecf1b5c5ac8,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Cokato Lake,2012-06-13
13b083809815ce0e,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_LA-134,2012-06-14
8b579e1526e27e63,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_IA-101,2012-06-14
ed7f32b24f8c98c3,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Clark County State Lake,2012-06-12
c56ab9bd4b671c1b,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Ester Lake,2012-06-13
a679d759ae842edc,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KS-124,2012-06-14
a15e1c4aacd0d6b5,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Saguaro Lake,2012-06-14
db6062593c7a1c78,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KS-R11,2012-06-15
1725fff392bd28b6,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_MO-119,2012-06-14
c8c1c46365fb6e43,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_NV-127,2012-06-12
529ee2807101546e,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Reed Reservoir,2012-06-14
e992e95f56fdd7e3,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Meridian Lake,2012-06-14
dae1cd44213917c1,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lake Rodemacher,2012-06-17
0a989c3e43366d3f,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Big Gibson Lake,2012-06-18
0cdbd7591f55af66,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Owen Lake,2012-06-18
f2e8f7a873af5ae2,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Shirley Lake,2012-06-18
c2e7795555784d30,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_CA-157,2012-06-18
edd4154d873e7fa3,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Cotile Lake,2012-06-18
51b12d04cc4ac206,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_LA-161,2012-06-18
96e554f8ee3d877b,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Doyles Lake,2012-06-18
e53152417c42bde8,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Hulah Lake,2012-06-18
345505878b15414f,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_TX-165,2012-06-18
9ced201116d845af,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_ND-126,2012-06-19
30e2e6c4207e08c2,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KS-101,2012-06-19
f8588a6621738476,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lake Success,2012-06-19
ed92d9cb5fae2397,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Diamond Lake,2012-06-18
7f7caa773f70e2fb,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_LA-103,2012-06-19
a6caed69c7a16337,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Crooked Creek Reservoir,2012-06-19
ce1352f743d11a66,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Spring Lake,2012-06-19
40a05a69affdca69,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Nelson Reservoir,2012-06-19
09719232a592f47b,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Echo Reservoir,2012-06-19
ca452d3b369ae9e7,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_TX-117,2012-06-19
104c69f04cd61b44,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_OR-110,2012-06-18
dc6f0dea4f4f009c,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Hudson Lake,2012-06-19
9c705d15fa4d9408,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Skiatook Lake,2012-06-19
376ea593f274d4b1,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_NH-101,2012-06-19
7185e1a57189ca42,source_ood,3,train,NLA2012,NLA2012,"waterbody:NLA2012:Sainte Kathryn, Lake",2012-06-20
7b8ba0675bd27e4c,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_SD-172,2012-06-20
a6fc5c096598b1e1,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_SD-124,2012-06-19
380e04d7c6500763,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lake Gardner,2012-06-19
fb5cfc0b9f8c6f45,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Long Lake,2012-06-19
e66b68a22f3bd327,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Bissonnette Pond,2012-06-20
4ace966a9371b63c,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Willard Pond,2012-06-18
05be77e1c1014957,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_WV-101,2012-06-19
c7f7249dc2e2805b,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_ND-155,2012-06-20
3d2002ab273167cb,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:West Branch Keuka Lake,2012-06-20
b959b434a587a1d4,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Bluestem Lake,2012-06-20
e9a1fa3e759c4472,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Horseshoe Lake,2012-06-20
3f15dfb8c20f6ec6,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_ND-151,2012-06-20
3013c188766e1228,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Moores Run Lake Number One,2012-06-20
b69b179be2cc1d62,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Mill Pond,2012-06-21
b406d721691e1361,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Long Lake,2012-06-21
da7c3aa8de20e0b9,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_ND-173,2012-06-21
9e41f8a52a46721f,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Tadpole Lake,2012-06-20
7c88878aec70cc64,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Dacey Reservoir,2012-06-19
b70d09d912039100,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Echo Canyon Reservoir,2012-06-20
d78d836ae9760057,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Net Lake,2012-06-21
7f1f4a1ee2e5222a,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KS-109,2012-06-21
2caca850b49af595,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_LA-154,2012-06-21
263d5d7d33d9c757,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_LA-155,2012-06-21
8e5fe8f95d2520e6,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Etna Reservoir,2012-06-21
10ab072754d3196b,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Caruth Lake,2012-06-21
08ee2745fc3e0172,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lake Ottawa,2012-06-21
b3a437881d3381a1,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_MT-138,2012-06-21
c68f78773c82a105,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_TX-160,2012-06-22
c3b2bad82eca8ee6,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_MO-104,2012-06-21
5c86268a003f3e07,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lac Darcie,2012-06-21
f5dea3b8e371daa7,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Poitz Reservoir,2012-06-22
b9ceef89547737e5,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Horseshoe Lake,2012-06-22
56f753cb3fd9956d,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_LA-109,2012-06-24
9710a3307b6cadbc,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:King Lake,2012-06-24
975c3cbf949425e1,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_IA-106,2012-06-25
36fdec0f254928f5,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_ND-115,2012-06-25
ad4501ec08b62fcb,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_NV-141,2012-06-25
764ea37f10dd4844,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_WI-140,2012-06-25
b4e85e27d786c355,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Lake Kittamaqundi,2012-06-25
34135fba591a8016,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Portsville Millpond,2012-06-25
4faa9eeca4646a3c,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_KS-126,2012-06-25
319ce3edf9e49e05,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_IA-R03,2012-06-26
b7d74157e5dbb764,source_ood,3,train,NLA2012,NLA2012,site:NLA2012:NLA12_IA-103,2012-06-26
6077d420bd165ff6,source_ood,3,train,NLA2012,NLA2012,waterbody:NLA2012:Gatewood Reservoir,2012-06-26
