record_id,protocol,fold,role,split_group,source_group,waterbody_group,sample_date
279e6f32c2c47285,waterbody_ood,0,test,waterbody:EMLS:Bikowsee,EMLS,waterbody:EMLS:Bikowsee,2015-09-02
07931f72b441c1eb,waterbody_ood,3,train,waterbody:EMLS:Carwitzersee,EMLS,waterbody:EMLS:Carwitzersee,2015-08-13
290235d0cabbc901,waterbody_ood,1,validation,waterbody:EMLS:Constance,EMLS,waterbody:EMLS:Constance,2015-08-04
b5ccbbb405d7c73b,waterbody_ood,2,train,waterbody:EMLS:Grosser Dabelowsee,EMLS,waterbody:EMLS:Grosser Dabelowsee,2015-09-07
3ec6b6cbec43f1e8,waterbody_ood,2,train,waterbody:EMLS:Dagowsee,EMLS,waterbody:EMLS:Dagowsee,2015-07-09
961f661c1108d018,waterbody_ood,1,validation,waterbody:EMLS:Domjuchsee,EMLS,waterbody:EMLS:Domjuchsee,2015-09-07
08eee8430b639c02,waterbody_ood,1,validation,waterbody:EMLS:Fuirstensersee,EMLS,waterbody:EMLS:Fuirstensersee,2015-09-07
2a07c843f81a98dd,waterbody_ood,3,train,waterbody:EMLS:Fukuschkule,EMLS,waterbody:EMLS:Fukuschkule,2015-09-03
4f42011da318a019,waterbody_ood,4,train,waterbody:EMLS:Kleiner Wentowsee,EMLS,waterbody:EMLS:Kleiner Wentowsee,2015-09-01
804236c18df57826,waterbody_ood,4,train,waterbody:EMLS:LangerSee,EMLS,waterbody:EMLS:LangerSee,2015-07-27
c7ad3ed522e036f6,waterbody_ood,0,test,waterbody:EMLS:Muggelsee,EMLS,waterbody:EMLS:Muggelsee,2015-08-25
14ca4c15fd86251b,waterbody_ood,4,train,waterbody:EMLS:Oberuckersee,EMLS,waterbody:EMLS:Oberuckersee,2015-08-07
7a33c7a0b7812116,waterbody_ood,3,train,waterbody:EMLS:Peetschsee,EMLS,waterbody:EMLS:Peetschsee,2015-08-16
0348407e64fd92ad,waterbody_ood,3,train,waterbody:EMLS:Pfsarrsee,EMLS,waterbody:EMLS:Pfsarrsee,2015-09-07
1dd26b2cd7db5425,waterbody_ood,2,train,waterbody:EMLS:Plauersee,EMLS,waterbody:EMLS:Plauersee,2015-08-19
bbb1f96dd62df49c,waterbody_ood,3,train,waterbody:EMLS:Platinsee,EMLS,waterbody:EMLS:Platinsee,2015-08-31
6eaf2c72625653a8,waterbody_ood,0,test,waterbody:EMLS:Prebelowsee,EMLS,waterbody:EMLS:Prebelowsee,2015-09-15
dcdf92c828d4a2cf,waterbody_ood,1,validation,waterbody:EMLS:Roblinsee,EMLS,waterbody:EMLS:Roblinsee,2015-08-31
c2aa26c2a65300d4,waterbody_ood,3,train,waterbody:EMLS:Roofensee,EMLS,waterbody:EMLS:Roofensee,2015-09-01
5944ca6f7e274421,waterbody_ood,2,train,waterbody:EMLS:Scharmutzelsee,EMLS,waterbody:EMLS:Scharmutzelsee,2015-07-20
3bdd369cff0f47f1,waterbody_ood,1,validation,waterbody:EMLS:Schlabornsee,EMLS,waterbody:EMLS:Schlabornsee,2015-09-02
82bd92d82f25a342,waterbody_ood,2,train,waterbody:EMLS:Schwedtsee,EMLS,waterbody:EMLS:Schwedtsee,2015-08-31
9b15e3853228455b,waterbody_ood,0,test,waterbody:EMLS:Stechlinsee,EMLS,waterbody:EMLS:Stechlinsee,2015-08-11
fba010fea7b1e859,waterbody_ood,3,train,waterbody:EMLS:Stolpsee,EMLS,waterbody:EMLS:Stolpsee,2015-08-31
a94990bab4562e4f,waterbody_ood,0,test,waterbody:EMLS:Tiwarensee,EMLS,waterbody:EMLS:Tiwarensee,2015-08-20
5ae831d544ea6bd3,waterbody_ood,0,test,waterbody:EMLS:Wanzkaersee,EMLS,waterbody:EMLS:Wanzkaersee,2015-08-24
4fededff2b0dbaf5,waterbody_ood,0,test,waterbody:EMLS:Grosser Wentowsee,EMLS,waterbody:EMLS:Grosser Wentowsee,2015-09-01
def852f820ecb1c4,waterbody_ood,1,validation,waterbody:EMLS:Wittwesee,EMLS,waterbody:EMLS:Wittwesee,2015-09-03
cd00715da932cc81,waterbody_ood,0,test,waterbody:EMLS:Wurlsee,EMLS,waterbody:EMLS:Wurlsee,2015-09-11
0d72ef5a6ed968d0,waterbody_ood,4,train,waterbody:EMLS:Bagsvaerd,EMLS,waterbody:EMLS:Bagsvaerd,2015-08-26
f6aa6187b636ad54,waterbody_ood,1,validation,waterbody:EMLS:Bastrup,EMLS,waterbody:EMLS:Bastrup,2015-08-25
0a407c87b0fdd81f,waterbody_ood,2,train,waterbody:EMLS:Farum,EMLS,waterbody:EMLS:Farum,2015-08-25
d4ebe83550ac1e98,waterbody_ood,2,train,waterbody:EMLS:Fure,EMLS,waterbody:EMLS:Fure,2015-08-26
e56d8646780d33f0,waterbody_ood,3,train,waterbody:EMLS:Gyrstinge,EMLS,waterbody:EMLS:Gyrstinge,2015-08-12
c4fbbb81c932d2c4,waterbody_ood,0,test,waterbody:EMLS:Haraldsted,EMLS,waterbody:EMLS:Haraldsted,2015-08-12
84e8e40baf120240,waterbody_ood,4,train,waterbody:EMLS:Lyngby,EMLS,waterbody:EMLS:Lyngby,2015-08-31
7b677fbae82c2842,waterbody_ood,4,train,waterbody:EMLS:Slaen,EMLS,waterbody:EMLS:Slaen,2015-08-26
1c5dc746db3c160c,waterbody_ood,4,train,waterbody:EMLS:Elistvere,EMLS,waterbody:EMLS:Elistvere,2015-07-25
eeb635eb77706e37,waterbody_ood,2,train,waterbody:EMLS:Kaiavere,EMLS,waterbody:EMLS:Kaiavere,2015-07-25
fe7d06f4a79d8173,waterbody_ood,2,train,waterbody:EMLS:Kuremaa,EMLS,waterbody:EMLS:Kuremaa,2015-07-25
b4300e66bab2eb34,waterbody_ood,3,train,waterbody:EMLS:Lammijarv,EMLS,waterbody:EMLS:Lammijarv,2015-08-17
fa70efd9d2e612a0,waterbody_ood,0,test,waterbody:EMLS:Peipsi,EMLS,waterbody:EMLS:Peipsi,2015-08-18
7f57b9af07e82aa1,waterbody_ood,2,train,waterbody:EMLS:Raigastvere,EMLS,waterbody:EMLS:Raigastvere,2015-07-25
9de9cf041c1b1d3c,waterbody_ood,2,train,waterbody:EMLS:Saadjarv,EMLS,waterbody:EMLS:Saadjarv,2015-08-12
12e9eadc7e2b698d,waterbody_ood,2,train,waterbody:EMLS:Verevijarv,EMLS,waterbody:EMLS:Verevijarv,2015-08-11
9668ac8a2ce04248,waterbody_ood,0,test,waterbody:EMLS:Vortsjarv,EMLS,waterbody:EMLS:Vortsjarv,2015-08-18
1646b8fc38a6e2b9,waterbody_ood,3,train,waterbody:EMLS:Abegondo-Cecebre,EMLS,waterbody:EMLS:Abegondo-Cecebre,2015-09-08
a38bd2bb83669d47,waterbody_ood,2,train,waterbody:EMLS:Albufera de Valencia,EMLS,waterbody:EMLS:Albufera de Valencia,2015-08-05
2ba8e5538461c9d8,waterbody_ood,0,test,waterbody:EMLS:Alcantara,EMLS,waterbody:EMLS:Alcantara,2015-09-03
d67cf9875cf48716,waterbody_ood,3,train,waterbody:EMLS:Embalse de Arcos de la Frontera,EMLS,waterbody:EMLS:Embalse de Arcos de la Frontera,2015-09-18
e84de7a86b667521,waterbody_ood,2,train,waterbody:EMLS:Azutan,EMLS,waterbody:EMLS:Azutan,2015-08-21
5699ea8eada856a8,waterbody_ood,4,train,waterbody:EMLS:La Baells,EMLS,waterbody:EMLS:La Baells,2015-08-13
1286696e980cd61f,waterbody_ood,1,validation,waterbody:EMLS:Baxe reservoir,EMLS,waterbody:EMLS:Baxe reservoir,2015-09-10
a1f67acdd88d689f,waterbody_ood,0,test,waterbody:EMLS:Boadella,EMLS,waterbody:EMLS:Boadella,2015-08-10
c88813dc07f79c50,waterbody_ood,4,train,waterbody:EMLS:Branas,EMLS,waterbody:EMLS:Branas,2015-08-20
340c36799239d1ff,waterbody_ood,0,test,waterbody:EMLS:Basturs petit,EMLS,waterbody:EMLS:Basturs petit,2015-09-02
9e826f4e7b6101b9,waterbody_ood,2,train,waterbody:EMLS:Basturs,EMLS,waterbody:EMLS:Basturs,2015-09-02
10be42ba8fe951fa,waterbody_ood,3,train,waterbody:EMLS:Laguna Camarones,EMLS,waterbody:EMLS:Laguna Camarones,2015-08-22
e5dda7f4ea0e134e,waterbody_ood,2,train,waterbody:EMLS:Laguna Canas,EMLS,waterbody:EMLS:Laguna Canas,2015-08-22
141590f978ceb6ea,waterbody_ood,4,train,waterbody:EMLS:Cedillo,EMLS,waterbody:EMLS:Cedillo,2015-09-08
fc063e90efeed162,waterbody_ood,4,train,waterbody:EMLS:As Conchas,EMLS,waterbody:EMLS:As Conchas,2015-09-17
e21f53ba8c1ea4a8,waterbody_ood,3,train,waterbody:EMLS:Laguna Costera,EMLS,waterbody:EMLS:Laguna Costera,2015-08-22
ff2c65d704d8bd9e,waterbody_ood,4,train,waterbody:EMLS:Embalse del Cubillas,EMLS,waterbody:EMLS:Embalse del Cubillas,2015-07-29
90d5aff49669ddb6,waterbody_ood,1,validation,waterbody:EMLS:Doninos,EMLS,waterbody:EMLS:Doninos,2015-08-20
90a1ba056f5ece32,waterbody_ood,3,train,waterbody:EMLS:Laguna Escondida,EMLS,waterbody:EMLS:Laguna Escondida,2015-08-22
6201be737fbde6a7,waterbody_ood,0,test,waterbody:EMLS:El Foix,EMLS,waterbody:EMLS:El Foix,2015-08-14
41122a562fc4a89a,waterbody_ood,1,validation,waterbody:EMLS:As Forcadas Reservoir,EMLS,waterbody:EMLS:As Forcadas Reservoir,2015-09-09
1bfda75ee80f4321,waterbody_ood,2,train,waterbody:EMLS:Laguna Grande de Villafranca,EMLS,waterbody:EMLS:Laguna Grande de Villafranca,2015-07-23
7772a9537099e58d,waterbody_ood,1,validation,waterbody:EMLS:Laguna Honda,EMLS,waterbody:EMLS:Laguna Honda,2015-07-23
f876b651b35ac867,waterbody_ood,4,train,waterbody:EMLS:Mequinenza Reservoir,EMLS,waterbody:EMLS:Mequinenza Reservoir,2015-08-03
5a6cfa984bda3575,waterbody_ood,0,test,waterbody:EMLS:Montcortes,EMLS,waterbody:EMLS:Montcortes,2015-09-03
09296a8f0b0d3aa5,waterbody_ood,0,test,waterbody:EMLS:Ribarroja Reservoir,EMLS,waterbody:EMLS:Ribarroja Reservoir,2015-08-04
1e51307f61309bce,waterbody_ood,2,train,waterbody:EMLS:Laguna Rio Viejo,EMLS,waterbody:EMLS:Laguna Rio Viejo,2015-08-22
83cde54bdbedfb0a,waterbody_ood,0,test,waterbody:EMLS:Sau,EMLS,waterbody:EMLS:Sau,2015-08-11
230391886cf35040,waterbody_ood,2,train,waterbody:EMLS:Sobron Resrbvoir,EMLS,waterbody:EMLS:Sobron Resrbvoir,2015-07-29
2fb1fd8a1be21950,waterbody_ood,3,train,waterbody:EMLS:Laguna Sur,EMLS,waterbody:EMLS:Laguna Sur,2015-08-22
d3ac2f6296199dfb,waterbody_ood,4,train,waterbody:EMLS:Embalse de Tous,EMLS,waterbody:EMLS:Embalse de Tous,2015-07-24
22b88d5a85fbf18c,waterbody_ood,4,train,waterbody:EMLS:Valdecanas,EMLS,waterbody:EMLS:Valdecanas,2015-09-07
2180743edb1bdca8,waterbody_ood,1,validation,waterbody:EMLS:Vallfornes,EMLS,waterbody:EMLS:Vallfornes,2015-08-12
aa7f9689e051ba23,waterbody_ood,3,train,waterbody:EMLS:Laguna de las Yeguas,EMLS,waterbody:EMLS:Laguna de las Yeguas,2015-07-21
0265d52b4aa39310,waterbody_ood,1,validation,waterbody:EMLS:Harkmerifjarden,EMLS,waterbody:EMLS:Harkmerifjarden,2015-08-13
5026bcca859f108e,waterbody_ood,1,validation,waterbody:EMLS:Jyvasjarvi,EMLS,waterbody:EMLS:Jyvasjarvi,2015-08-13
a70aec4fd616b542,waterbody_ood,4,train,waterbody:EMLS:Kakskerranjarvi,EMLS,waterbody:EMLS:Kakskerranjarvi,2015-08-05
d9179f450afa92e6,waterbody_ood,1,validation,waterbody:EMLS:Littoistenjarvi,EMLS,waterbody:EMLS:Littoistenjarvi,2015-08-05
c1d7c86633041d14,waterbody_ood,0,test,waterbody:EMLS:Muuratjarvi,EMLS,waterbody:EMLS:Muuratjarvi,2015-08-20
94401948a8c33e88,waterbody_ood,0,test,waterbody:EMLS:Stortrasket,EMLS,waterbody:EMLS:Stortrasket,2015-08-13
169e4789a0848f56,waterbody_ood,3,train,waterbody:EMLS:Vanajanselka,EMLS,waterbody:EMLS:Vanajanselka,2015-08-31
357b6be575714c54,waterbody_ood,0,test,waterbody:EMLS:Pavin,EMLS,waterbody:EMLS:Pavin,2015-09-02
dc109e9242f4f2ca,waterbody_ood,3,train,waterbody:EMLS:Marathonas,EMLS,waterbody:EMLS:Marathonas,2015-10-05
8ba01429da3aa7d0,waterbody_ood,4,train,waterbody:EMLS:Lesser Prespa,EMLS,waterbody:EMLS:Lesser Prespa,2015-09-18
5668e9a046ad5ec8,waterbody_ood,0,test,waterbody:EMLS:Volvi,EMLS,waterbody:EMLS:Volvi,2015-09-16
c9d034efea81019f,waterbody_ood,4,train,waterbody:EMLS:Bajer,EMLS,waterbody:EMLS:Bajer,2015-08-27
55b6594ed6b668d0,waterbody_ood,2,train,waterbody:EMLS:Butoniga,EMLS,waterbody:EMLS:Butoniga,2015-07-21
4e64181319ea81b5,waterbody_ood,2,train,waterbody:EMLS:Kozjak,EMLS,waterbody:EMLS:Kozjak,2015-07-23
91aaf6e2411e1c9b,waterbody_ood,1,validation,waterbody:EMLS:Lesce,EMLS,waterbody:EMLS:Lesce,2015-07-12
2ee0f5ffc3c8bc56,waterbody_ood,0,test,waterbody:EMLS:Lokve,EMLS,waterbody:EMLS:Lokve,2015-08-20
425aae4d3fa2046e,waterbody_ood,1,validation,waterbody:EMLS:Malo Jezero,EMLS,waterbody:EMLS:Malo Jezero,2015-08-24
4881ea6c44a1a603,waterbody_ood,3,train,waterbody:EMLS:Njivice,EMLS,waterbody:EMLS:Njivice,2015-08-27
f7184e0bd872eef1,waterbody_ood,2,train,waterbody:EMLS:Peto Jezero,EMLS,waterbody:EMLS:Peto Jezero,2015-07-31
1509f38b96066443,waterbody_ood,0,test,waterbody:EMLS:Ponikve,EMLS,waterbody:EMLS:Ponikve,2015-08-27
1b1f24d65bc76ba7,waterbody_ood,2,train,waterbody:EMLS:Prosce,EMLS,waterbody:EMLS:Prosce,2015-07-23
a846a1146191cdfe,waterbody_ood,4,train,waterbody:EMLS:Savica,EMLS,waterbody:EMLS:Savica,2015-08-21
26e525996dcf37cf,waterbody_ood,4,train,waterbody:EMLS:Tribali,EMLS,waterbody:EMLS:Tribali,2015-08-20
5d4b3f2516cec9a3,waterbody_ood,0,test,waterbody:EMLS:Vransko,EMLS,waterbody:EMLS:Vransko,2015-08-28
ef03297cf8f7ce76,waterbody_ood,1,validation,waterbody:EMLS:Velencei,EMLS,waterbody:EMLS:Velencei,2015-08-07
d23e57a755e0a657,waterbody_ood,4,train,waterbody:EMLS:Zamolyi,EMLS,waterbody:EMLS:Zamolyi,2015-08-07
bf06ac987ee0eb5a,waterbody_ood,2,train,waterbody:EMLS:Colgagh Lough,EMLS,waterbody:EMLS:Colgagh Lough,2015-08-24
42142863c7fbc8df,waterbody_ood,4,train,waterbody:EMLS:Corduff,EMLS,waterbody:EMLS:Corduff,2015-08-25
816a3bbac7beb148,waterbody_ood,4,train,waterbody:EMLS:Milltown,EMLS,waterbody:EMLS:Milltown,2015-08-27
13e2ffbd0a0c497b,waterbody_ood,3,train,waterbody:EMLS:Templehouse,EMLS,waterbody:EMLS:Templehouse,2015-08-25
a949df764ca70685,waterbody_ood,4,train,waterbody:EMLS:Caldonazzo,EMLS,waterbody:EMLS:Caldonazzo,2015-08-17
72412d0ca440ad85,waterbody_ood,1,validation,waterbody:EMLS:Campo,EMLS,waterbody:EMLS:Campo,2015-07-22
88382daca8984e74,waterbody_ood,0,test,waterbody:EMLS:Garda,EMLS,waterbody:EMLS:Garda,2015-08-11
84d689a6f16023f9,waterbody_ood,4,train,waterbody:EMLS:Iseo,EMLS,waterbody:EMLS:Iseo,2015-09-07
a232099b0ded1bae,waterbody_ood,1,validation,waterbody:EMLS:Levico,EMLS,waterbody:EMLS:Levico,2015-08-03
bca0a850b8cd26ea,waterbody_ood,4,train,waterbody:EMLS:Serraia,EMLS,waterbody:EMLS:Serraia,2015-07-28
2bcb6d404ce17aef,waterbody_ood,4,train,waterbody:EMLS:Tovel,EMLS,waterbody:EMLS:Tovel,2015-08-04
94f2c5374c06a15f,waterbody_ood,3,train,waterbody:EMLS:Balsys,EMLS,waterbody:EMLS:Balsys,2015-08-25
2ad737961f1038b9,waterbody_ood,2,train,waterbody:EMLS:Didziulis,EMLS,waterbody:EMLS:Didziulis,2015-08-14
8287b6b1b1f1cb72,waterbody_ood,4,train,waterbody:EMLS:Gaustvinis,EMLS,waterbody:EMLS:Gaustvinis,2015-08-04
adab530e313a2c7b,waterbody_ood,0,test,waterbody:EMLS:Gineitiskes,EMLS,waterbody:EMLS:Gineitiskes,2015-08-12
c7bd3bc870a08512,waterbody_ood,1,validation,waterbody:EMLS:Gulbinas,EMLS,waterbody:EMLS:Gulbinas,2015-08-07
9ec4f04b4eeaa7fe,waterbody_ood,0,test,waterbody:EMLS:Jieznas,EMLS,waterbody:EMLS:Jieznas,2015-08-17
81b134be5d8dd7b1,waterbody_ood,3,train,waterbody:EMLS:Lukstas,EMLS,waterbody:EMLS:Lukstas,2015-08-01
5520be4c9606df00,waterbody_ood,4,train,waterbody:EMLS:Mastis,EMLS,waterbody:EMLS:Mastis,2015-08-01
f8b48e927013ee17,waterbody_ood,1,validation,waterbody:EMLS:Niedulis,EMLS,waterbody:EMLS:Niedulis,2015-08-24
a50f3d86f2572556,waterbody_ood,1,validation,waterbody:EMLS:Pabezninkai,EMLS,waterbody:EMLS:Pabezninkai,2015-08-24
1de19521ead5704b,waterbody_ood,1,validation,waterbody:EMLS:Rekyva,EMLS,waterbody:EMLS:Rekyva,2015-08-03
c22539d49b50303f,waterbody_ood,2,train,waterbody:EMLS:Simnas,EMLS,waterbody:EMLS:Simnas,2015-08-11
cc3ae0bde99a428c,waterbody_ood,1,validation,waterbody:EMLS:Sitvys,EMLS,waterbody:EMLS:Sitvys,2015-08-18
6f28de6c0dffbfef,waterbody_ood,1,validation,waterbody:EMLS:Talksa,EMLS,waterbody:EMLS:Talksa,2015-08-03
985467b6ff04d33f,waterbody_ood,2,train,waterbody:EMLS:Udrija,EMLS,waterbody:EMLS:Udrija,2015-08-11
05afe76c89b503fa,waterbody_ood,0,test,waterbody:EMLS:Dojran,EMLS,waterbody:EMLS:Dojran,2015-09-06
167fa94767a33ac4,waterbody_ood,4,train,waterbody:EMLS:Ohrid,EMLS,waterbody:EMLS:Ohrid,2015-09-08
06c3e8e2c5cb4b62,waterbody_ood,3,train,waterbody:EMLS:Prespa,EMLS,waterbody:EMLS:Prespa,2015-09-07
dadad34735c95e4a,waterbody_ood,0,test,waterbody:EMLS:Amstelveense,EMLS,waterbody:EMLS:Amstelveense,2015-08-12
a3d7f6dcded98e2f,waterbody_ood,0,test,waterbody:EMLS:Empelse put,EMLS,waterbody:EMLS:Empelse put,2015-08-27
8d6bfa96b6f59e1e,waterbody_ood,0,test,waterbody:EMLS:Ertveldplas,EMLS,waterbody:EMLS:Ertveldplas,2015-08-05
0271926ead191b76,waterbody_ood,2,train,waterbody:EMLS:Geffense,EMLS,waterbody:EMLS:Geffense,2015-08-21
6f8ddcf11093c2b5,waterbody_ood,1,validation,waterbody:EMLS:Henschotermeer,EMLS,waterbody:EMLS:Henschotermeer,2015-08-25
d17f1818f2fe95e1,waterbody_ood,2,train,waterbody:EMLS:Kinselmeer,EMLS,waterbody:EMLS:Kinselmeer,2015-08-12
5197b92aa5b061f9,waterbody_ood,2,train,waterbody:EMLS:Meerwijkplas,EMLS,waterbody:EMLS:Meerwijkplas,2015-08-17
599507301b202d69,waterbody_ood,2,train,waterbody:EMLS:Molenplas,EMLS,waterbody:EMLS:Molenplas,2015-08-17
1899a92caf70e22b,waterbody_ood,4,train,waterbody:EMLS:Nieuwe Meer,EMLS,waterbody:EMLS:Nieuwe Meer,2015-08-31
a63fa38b00227f94,waterbody_ood,3,train,waterbody:EMLS:Sloterplas,EMLS,waterbody:EMLS:Sloterplas,2015-08-19
a24ee75012404e28,waterbody_ood,4,train,waterbody:EMLS:Stooterplas,EMLS,waterbody:EMLS:Stooterplas,2015-09-02
5abc418f2569eb5a,waterbody_ood,1,validation,waterbody:EMLS:Westbroekplas,EMLS,waterbody:EMLS:Westbroekplas,2015-08-17
a45f91d9fe92c160,waterbody_ood,0,test,waterbody:EMLS:Wylerbergmeer,EMLS,waterbody:EMLS:Wylerbergmeer,2015-08-11
db3484c025124270,waterbody_ood,0,test,waterbody:EMLS:Akersvannet,EMLS,waterbody:EMLS:Akersvannet,2015-08-26
d81c391ec2cde977,waterbody_ood,0,test,waterbody:EMLS:Arungen,EMLS,waterbody:EMLS:Arungen,2015-08-12
e5ae780f511663a7,waterbody_ood,0,test,waterbody:EMLS:Hillestadvannet,EMLS,waterbody:EMLS:Hillestadvannet,2015-08-26
1652bc5630cf3020,waterbody_ood,3,train,waterbody:EMLS:Mjaer,EMLS,waterbody:EMLS:Mjaer,2015-08-19
c847f6100ff8b8b6,waterbody_ood,2,train,waterbody:EMLS:Ostensjovannet,EMLS,waterbody:EMLS:Ostensjovannet,2015-08-12
5306358ce87edddd,waterbody_ood,1,validation,waterbody:EMLS:Saebyvannet,EMLS,waterbody:EMLS:Saebyvannet,2015-08-19
944993d728d5fa28,waterbody_ood,3,train,waterbody:EMLS:Skulerudsjoen,EMLS,waterbody:EMLS:Skulerudsjoen,2015-08-31
942089b1baa72fe6,waterbody_ood,0,test,waterbody:EMLS:Vansjo-Storefjorden,EMLS,waterbody:EMLS:Vansjo-Storefjorden,2015-08-19
84ab46dbe0b89db2,waterbody_ood,3,train,waterbody:EMLS:Tunevannet,EMLS,waterbody:EMLS:Tunevannet,2015-08-31
bd5abc44f281fa6e,waterbody_ood,3,train,waterbody:EMLS:Vansjo-Vanemfjorden,EMLS,waterbody:EMLS:Vansjo-Vanemfjorden,2015-08-19
15f0c9433f925b1e,waterbody_ood,0,test,waterbody:EMLS:Bartezek,EMLS,waterbody:EMLS:Bartezek,2015-08-12
73acd885b8b6a5ef,waterbody_ood,1,validation,waterbody:EMLS:Biale Sosnowickie,EMLS,waterbody:EMLS:Biale Sosnowickie,2015-07-22
91ab99e6524d4918,waterbody_ood,1,validation,waterbody:EMLS:Bninskie,EMLS,waterbody:EMLS:Bninskie,2015-08-03
c09c75cdec3f5cd5,waterbody_ood,1,validation,waterbody:EMLS:Bukowieckie Dute,EMLS,waterbody:EMLS:Bukowieckie Dute,2015-08-02
5562a0052650a78a,waterbody_ood,4,train,waterbody:EMLS:Bukowieckie Mate,EMLS,waterbody:EMLS:Bukowieckie Mate,2015-08-02
08d03a239d5f8b87,waterbody_ood,2,train,waterbody:EMLS:Buszewskie,EMLS,waterbody:EMLS:Buszewskie,2015-08-12
4c59247c5b2684c5,waterbody_ood,2,train,waterbody:EMLS:Czarne,EMLS,waterbody:EMLS:Czarne,2015-08-27
